,LAT,LON,BAT_TTIME,CORR_DEPTH,MAG_TOT,MAG_RES,FREEAIR,DT
2001-10-14 18:15:00-12:00,-20.77266,82.45077,6.914,5218.0,48295.0,-66.0,11.1,0 days 00:01:00
2001-10-14 18:16:00-12:00,-20.77399,82.45341,6.898,5205.0,48298.0,-64.0,11.2,0 days 00:01:00
2001-10-14 18:17:00-12:00,-20.77532,82.45607,6.896,5203.0,48299.0,-65.0,8.7,0 days 00:01:00
2001-10-14 18:18:00-12:00,-20.77663,82.45879,6.887,5196.0,48302.0,-63.0,10.9,0 days 00:01:00
2001-10-14 18:19:00-12:00,-20.77796,82.46144,6.839,5159.0,48304.0,-62.0,8.9,0 days 00:01:00
2001-10-14 18:20:00-12:00,-20.75594,82.41642,6.982,5269.0,48273.0,-70.0,9.4,0 days 00:01:00
2001-10-14 18:21:00-12:00,-20.78061,82.46675,6.868,5182.0,48309.0,-60.0,14.8,0 days 00:01:00
2001-10-14 18:22:00-12:00,-20.78189,82.46937,6.915,5218.0,48313.0,-58.0,13.7,0 days 00:01:00
2001-10-14 18:23:00-12:00,-20.78319,82.47201,6.904,5209.0,48316.0,-56.0,13.5,0 days 00:01:00
2001-10-14 18:24:00-12:00,-20.78448,82.47466,6.902,5207.0,48319.0,-54.0,14.7,0 days 00:01:00
2001-10-14 18:25:00-12:00,-20.78576,82.47735,6.919,5221.0,48321.0,-54.0,12.6,0 days 00:01:00
2001-10-14 18:26:00-12:00,-20.78704,82.48002,6.911,5214.0,48325.0,-51.0,13.7,0 days 00:01:00
2001-10-14 18:27:00-12:00,-20.78832,82.48268,6.896,5203.0,48330.0,-48.0,12.4,0 days 00:01:00
2001-10-14 18:28:00-12:00,-20.78959,82.48531,6.916,5219.0,48334.0,-45.0,13.6,0 days 00:01:00
2001-10-14 18:29:00-12:00,-20.79086,82.48793,6.891,5199.0,48337.0,-44.0,13.6,0 days 00:01:00
2001-10-14 18:30:00-12:00,-20.75718,82.41898,6.982,5269.0,48276.0,-68.0,10.3,0 days 00:01:00
2001-10-14 18:31:00-12:00,-20.79349,82.49331,6.871,5184.0,48346.0,-37.0,15.1,0 days 00:01:00
2001-10-14 18:32:00-12:00,-20.79482,82.49596,6.859,5174.0,48350.0,-35.0,10.8,0 days 00:01:00
2001-10-14 18:33:00-12:00,-20.79615,82.49868,6.821,5145.0,48354.0,-32.0,12.7,0 days 00:01:00
2001-10-14 18:34:00-12:00,-20.79746,82.50142,6.812,5138.0,48359.0,-28.0,13.5,0 days 00:01:00
2001-10-14 18:35:00-12:00,-20.7987,82.50404,6.782,5115.0,48364.0,-25.0,14.7,0 days 00:01:00
2001-10-14 18:36:00-12:00,-20.79999,82.50669,6.764,5101.0,48369.0,-21.0,13.3,0 days 00:01:00
2001-10-14 18:37:00-12:00,-20.80131,82.50943,6.815,5140.0,48373.0,-18.0,11.4,0 days 00:01:00
2001-10-14 18:38:00-12:00,-20.80263,82.51212,6.831,5153.0,48380.0,-13.0,13.1,0 days 00:01:00
2001-10-14 18:39:00-12:00,-20.80392,82.51478,6.782,5115.0,48385.0,-10.0,13.1,0 days 00:01:00
2001-10-14 18:40:00-12:00,-20.75849,82.42162,6.962,5255.0,48276.0,-70.0,9.9,0 days 00:01:00
2001-10-14 18:41:00-12:00,-20.80663,82.52022,6.785,5118.0,48398.0,1.0,9.7,0 days 00:01:00
2001-10-14 18:42:00-12:00,-20.80794,82.52293,6.822,5145.0,48403.0,5.0,13.3,0 days 00:01:00
2001-10-14 18:43:00-12:00,-20.80925,82.52558,6.836,5157.0,48409.0,8.0,12.4,0 days 00:01:00
2001-10-14 18:44:00-12:00,-20.81058,82.52827,6.86,5175.0,48414.0,12.0,14.8,0 days 00:01:00
2001-10-14 18:45:00-12:00,-20.81188,82.53096,6.843,5162.0,48422.0,19.0,11.8,0 days 00:01:00
2001-10-14 18:46:00-12:00,-20.8132,82.53369,6.85,5168.0,48428.0,23.0,12.6,0 days 00:01:00
2001-10-14 18:47:00-12:00,-20.81451,82.53642,6.837,5158.0,48434.0,28.0,12.8,0 days 00:01:00
2001-10-14 18:48:00-12:00,-20.81579,82.53904,6.836,5157.0,48441.0,34.0,10.8,0 days 00:01:00
2001-10-14 18:49:00-12:00,-20.81713,82.54178,6.828,5151.0,48449.0,40.0,15.1,0 days 00:01:00
2001-10-14 18:50:00-12:00,-20.7598,82.42434,6.966,5257.0,48277.0,-70.0,8.7,0 days 00:01:00
2001-10-14 18:51:00-12:00,-20.81978,82.54727,6.907,5211.0,48461.0,49.0,11.7,0 days 00:01:00
2001-10-14 18:52:00-12:00,-20.82109,82.55001,6.907,5211.0,48467.0,54.0,12.9,0 days 00:01:00
2001-10-14 18:53:00-12:00,-20.82244,82.55273,6.923,5224.0,48476.0,61.0,15.4,0 days 00:01:00
2001-10-14 18:54:00-12:00,-20.82378,82.55547,6.944,5240.0,48479.0,63.0,10.4,0 days 00:01:00
2001-10-14 18:55:00-12:00,-20.82513,82.55819,6.914,5218.0,48488.0,71.0,8.3,0 days 00:01:00
2001-10-14 18:56:00-12:00,-20.82648,82.56092,6.908,5212.0,48494.0,75.0,12.9,0 days 00:01:00
2001-10-14 18:57:00-12:00,-20.82777,82.56357,6.928,5228.0,48499.0,79.0,14.2,0 days 00:01:00
2001-10-14 18:58:00-12:00,-20.82912,82.56628,6.904,5209.0,48505.0,84.0,9.5,0 days 00:01:00
2001-10-14 18:59:00-12:00,-20.83045,82.56902,6.904,5209.0,48511.0,88.0,7.1,0 days 00:01:00
2001-10-14 19:00:00-12:00,-20.83178,82.5717,6.94,5237.0,48516.0,92.0,9.0,0 days 00:01:00
2001-10-14 19:10:00-12:00,-20.83306,82.57438,6.93,5230.0,48520.0,94.0,8.1,0 days 00:10:00
2001-10-14 19:11:00-12:00,-20.84644,82.60173,6.993,5278.0,48542.0,102.0,6.9,0 days 00:01:00
2001-10-14 19:12:00-12:00,-20.84774,82.60447,6.993,5278.0,48542.0,100.0,5.7,0 days 00:01:00
2001-10-14 19:13:00-12:00,-20.8491,82.60718,6.975,5264.0,48542.0,99.0,5.2,0 days 00:01:00
2001-10-14 19:14:00-12:00,-20.85044,82.60997,7.048,5321.0,48540.0,96.0,8.0,0 days 00:01:00
2001-10-14 19:15:00-12:00,-20.85177,82.6127,7.023,5301.0,48540.0,94.0,5.8,0 days 00:01:00
2001-10-14 19:16:00-12:00,-20.85314,82.61546,6.995,5279.0,48538.0,91.0,5.8,0 days 00:01:00
2001-10-14 19:17:00-12:00,-20.85451,82.61823,6.992,5277.0,48537.0,89.0,3.7,0 days 00:01:00
2001-10-14 19:18:00-12:00,-20.85585,82.62107,7.059,5329.0,48535.0,85.0,8.9,0 days 00:01:00
2001-10-14 19:19:00-12:00,-20.85719,82.62383,7.046,5319.0,48533.0,81.0,5.6,0 days 00:01:00
2001-10-14 19:20:00-12:00,-20.85854,82.62661,7.036,5311.0,48532.0,79.0,4.3,0 days 00:01:00
2001-10-14 19:21:00-12:00,-20.85994,82.6294,7.046,5319.0,48530.0,75.0,1.9,0 days 00:01:00
2001-10-14 19:22:00-12:00,-20.8613,82.63218,7.08,5345.0,48528.0,72.0,3.5,0 days 00:01:00
2001-10-14 19:23:00-12:00,-20.86266,82.63496,7.064,5333.0,48526.0,68.0,4.3,0 days 00:01:00
2001-10-14 19:24:00-12:00,-20.86401,82.63772,7.129,5383.0,48524.0,66.0,3.6,0 days 00:01:00
2001-10-14 19:25:00-12:00,-20.86529,82.64032,7.147,5397.0,48522.0,62.0,3.1,0 days 00:01:00
2001-10-14 19:26:00-12:00,-20.86658,82.64293,7.129,5383.0,48519.0,58.0,4.8,0 days 00:01:00
2001-10-14 19:27:00-12:00,-20.86791,82.64563,7.144,5395.0,48517.0,54.0,2.6,0 days 00:01:00
2001-10-14 19:28:00-12:00,-20.86921,82.64836,7.156,5404.0,48516.0,52.0,6.8,0 days 00:01:00
2001-10-14 19:29:00-12:00,-20.87053,82.65104,7.227,5459.0,48514.0,48.0,1.4,0 days 00:01:00
2001-10-14 19:30:00-12:00,-20.87183,82.65376,7.205,5442.0,48512.0,44.0,1.4,0 days 00:01:00
2001-10-14 19:31:00-12:00,-20.87314,82.65645,7.21,5446.0,48512.0,43.0,1.7,0 days 00:01:00
2001-10-14 19:32:00-12:00,-20.87448,82.65911,7.177,5420.0,48513.0,42.0,3.9,0 days 00:01:00
2001-10-14 19:33:00-12:00,-20.8758,82.66184,7.171,5415.0,48513.0,42.0,2.5,0 days 00:01:00
2001-10-14 19:34:00-12:00,-20.87706,82.66447,7.172,5416.0,48511.0,38.0,-0.3,0 days 00:01:00
2001-10-14 19:35:00-12:00,-20.87835,82.66706,7.172,5416.0,48511.0,37.0,4.3,0 days 00:01:00
2001-10-14 19:36:00-12:00,-20.87958,82.66965,7.191,5431.0,48510.0,34.0,3.1,0 days 00:01:00
2001-10-14 19:37:00-12:00,-20.88082,82.67222,7.193,5433.0,48510.0,33.0,5.1,0 days 00:01:00
2001-10-14 19:38:00-12:00,-20.8821,82.67486,7.185,5427.0,48510.0,32.0,2.4,0 days 00:01:00
2001-10-14 19:39:00-12:00,-20.8834,82.67754,7.172,5416.0,48509.0,29.0,2.2,0 days 00:01:00
2001-10-14 19:40:00-12:00,-20.83709,82.58257,6.915,5218.0,48531.0,101.0,11.1,0 days 00:01:00
2001-10-14 19:41:00-12:00,-20.88604,82.68293,7.159,5406.0,48509.0,27.0,-0.5,0 days 00:01:00
2001-10-14 19:42:00-12:00,-20.88735,82.68564,7.164,5410.0,48511.0,27.0,2.5,0 days 00:01:00
2001-10-14 19:43:00-12:00,-20.88867,82.68836,7.143,5394.0,48511.0,25.0,-0.1,0 days 00:01:00
2001-10-14 19:44:00-12:00,-20.88998,82.69103,7.121,5377.0,48512.0,25.0,3.5,0 days 00:01:00
2001-10-14 19:45:00-12:00,-20.89125,82.69369,7.09,5354.0,48512.0,23.0,3.1,0 days 00:01:00
2001-10-14 19:46:00-12:00,-20.89255,82.69634,7.049,5322.0,48516.0,26.0,4.6,0 days 00:01:00
2001-10-14 19:47:00-12:00,-20.89389,82.69905,7.018,5298.0,48517.0,26.0,4.7,0 days 00:01:00
2001-10-14 19:48:00-12:00,-20.8952,82.70178,6.947,5242.0,48519.0,26.0,6.9,0 days 00:01:00
2001-10-14 19:49:00-12:00,-20.89653,82.70452,6.904,5209.0,48520.0,26.0,5.9,0 days 00:01:00
2001-10-14 19:50:00-12:00,-20.83839,82.58526,6.908,5212.0,48533.0,102.0,10.3,0 days 00:01:00
2001-10-14 19:51:00-12:00,-20.89914,82.70989,6.822,5145.0,48527.0,30.0,4.1,0 days 00:01:00
2001-10-14 19:53:00-12:00,-20.90175,82.71521,6.794,5125.0,48531.0,31.0,3.2,0 days 00:02:00
2001-10-14 19:54:00-12:00,-20.90307,82.71789,6.772,5108.0,48533.0,32.0,6.7,0 days 00:01:00
2001-10-14 19:55:00-12:00,-20.90441,82.72061,6.756,5095.0,48536.0,34.0,3.1,0 days 00:01:00
2001-10-14 19:56:00-12:00,-20.90575,82.72335,6.702,5054.0,48540.0,36.0,5.8,0 days 00:01:00
2001-10-14 19:57:00-12:00,-20.90702,82.72601,6.729,5075.0,48542.0,36.0,6.2,0 days 00:01:00
2001-10-14 19:58:00-12:00,-20.90829,82.72862,6.738,5082.0,48544.0,37.0,3.8,0 days 00:01:00
2001-10-14 19:59:00-12:00,-20.9096,82.73128,6.764,5101.0,48549.0,41.0,6.1,0 days 00:01:00
2001-10-14 20:00:00-12:00,-20.9109,82.73397,6.792,5123.0,48551.0,42.0,7.3,0 days 00:01:00
2001-10-14 20:10:00-12:00,-20.92386,82.7606,6.881,5192.0,48570.0,46.0,3.7,0 days 00:10:00
2001-10-14 20:11:00-12:00,-20.92513,82.76322,6.954,5248.0,48570.0,46.0,1.6,0 days 00:01:00
2001-10-14 20:12:00-12:00,-20.92647,82.76597,6.989,5275.0,48570.0,44.0,3.6,0 days 00:01:00
2001-10-14 20:13:00-12:00,-20.92779,82.7687,7.062,5331.0,48569.0,42.0,4.3,0 days 00:01:00
2001-10-14 20:14:00-12:00,-20.9291,82.77139,7.035,5310.0,48570.0,40.0,2.5,0 days 00:01:00
2001-10-14 20:15:00-12:00,-20.93041,82.77405,7.098,5360.0,48569.0,38.0,4.7,0 days 00:01:00
2001-10-14 20:16:00-12:00,-20.93175,82.77674,7.097,5359.0,48568.0,36.0,5.3,0 days 00:01:00
2001-10-14 20:17:00-12:00,-20.93309,82.77949,7.136,5389.0,48567.0,34.0,8.8,0 days 00:01:00
2001-10-14 20:18:00-12:00,-20.93441,82.78216,7.094,5356.0,48565.0,30.0,5.9,0 days 00:01:00
2001-10-14 20:19:00-12:00,-20.93573,82.78493,7.11,5368.0,48562.0,26.0,10.0,0 days 00:01:00
2001-10-14 20:20:00-12:00,-20.93708,82.78757,7.105,5365.0,48561.0,23.0,9.8,0 days 00:01:00
2001-10-14 20:21:00-12:00,-20.93834,82.79022,7.114,5372.0,48560.0,20.0,7.1,0 days 00:01:00
2001-10-14 20:22:00-12:00,-20.93966,82.79289,7.11,5368.0,48557.0,17.0,9.8,0 days 00:01:00
2001-10-14 20:23:00-12:00,-20.94099,82.79563,7.113,5371.0,48556.0,14.0,6.5,0 days 00:01:00
2001-10-14 20:24:00-12:00,-20.94234,82.79836,7.124,5379.0,48553.0,9.0,6.4,0 days 00:01:00
2001-10-14 20:25:00-12:00,-20.94365,82.80112,7.114,5372.0,48552.0,8.0,7.1,0 days 00:01:00
2001-10-14 20:26:00-12:00,-20.94501,82.80387,7.104,5364.0,48548.0,1.0,10.1,0 days 00:01:00
2001-10-14 20:27:00-12:00,-20.94635,82.80663,7.11,5368.0,48545.0,-2.0,8.9,0 days 00:01:00
2001-10-14 20:28:00-12:00,-20.94769,82.80929,7.056,5327.0,48542.0,-7.0,12.7,0 days 00:01:00
2001-10-14 20:29:00-12:00,-20.94898,82.81196,7.088,5351.0,48539.0,-11.0,13.2,0 days 00:01:00
2001-10-14 20:30:00-12:00,-20.91483,82.74215,6.662,5023.0,48561.0,47.0,2.9,0 days 00:01:00
2001-10-14 20:31:00-12:00,-20.9516,82.8172,7.073,5340.0,48529.0,-25.0,15.5,0 days 00:01:00
2001-10-14 20:32:00-12:00,-20.9529,82.81985,7.067,5335.0,48526.0,-28.0,13.6,0 days 00:01:00
2001-10-14 20:33:00-12:00,-20.95422,82.82257,6.943,5239.0,48519.0,-38.0,15.1,0 days 00:01:00
2001-10-14 20:34:00-12:00,-20.95555,82.82531,7.015,5295.0,48512.0,-46.0,14.3,0 days 00:01:00
2001-10-14 20:35:00-12:00,-20.95684,82.82805,6.672,5031.0,48503.0,-56.0,20.8,0 days 00:01:00
2001-10-14 20:39:00-12:00,-20.96211,82.83894,6.236,4696.0,48463.0,-102.0,26.5,0 days 00:04:00
2001-10-14 20:40:00-12:00,-20.96347,82.84169,6.219,4682.0,48458.0,-109.0,23.9,0 days 00:01:00
2001-10-14 20:41:00-12:00,-20.96485,82.84444,6.101,4593.0,48448.0,-120.0,24.8,0 days 00:01:00
2001-10-14 20:42:00-12:00,-20.96615,82.84712,6.014,4525.0,48440.0,-129.0,29.4,0 days 00:01:00
2001-10-14 20:43:00-12:00,-20.96743,82.84982,5.884,4426.0,48434.0,-137.0,28.4,0 days 00:01:00
2001-10-14 20:44:00-12:00,-20.96874,82.85248,5.78,4347.0,48425.0,-147.0,33.8,0 days 00:01:00
2001-10-14 20:45:00-12:00,-20.97005,82.85517,5.569,4186.0,48420.0,-153.0,33.7,0 days 00:01:00
2001-10-14 20:46:00-12:00,-20.97138,82.85786,5.435,4084.0,48417.0,-158.0,37.4,0 days 00:01:00
2001-10-14 20:47:00-12:00,-20.97269,82.86058,5.274,3962.0,48414.0,-162.0,33.7,0 days 00:01:00
2001-10-14 20:48:00-12:00,-20.974,82.86328,5.179,3889.0,48414.0,-163.0,35.1,0 days 00:01:00
2001-10-14 20:49:00-12:00,-20.97532,82.86595,5.156,3871.0,48416.0,-163.0,36.0,0 days 00:01:00
2001-10-14 20:50:00-12:00,-20.91747,82.74749,6.614,4986.0,48566.0,50.0,4.9,0 days 00:01:00
2001-10-14 20:51:00-12:00,-20.97789,82.8713,4.969,3729.0,48422.0,-160.0,37.8,0 days 00:01:00
2001-10-14 20:52:00-12:00,-20.97918,82.874,5.092,3822.0,48426.0,-157.0,37.3,0 days 00:01:00
2001-10-14 20:53:00-12:00,-20.9805,82.87671,5.175,3886.0,48428.0,-157.0,38.8,0 days 00:01:00
2001-10-14 20:55:00-12:00,-20.98313,82.88204,5.52,4148.0,48441.0,-147.0,38.0,0 days 00:02:00
2001-10-14 20:56:00-12:00,-20.98443,82.88475,5.622,4225.0,48444.0,-145.0,40.3,0 days 00:01:00
2001-10-14 20:57:00-12:00,-20.98574,82.8874,5.784,4350.0,48446.0,-144.0,40.8,0 days 00:01:00
2001-10-14 20:58:00-12:00,-20.98702,82.88999,5.787,4352.0,48446.0,-146.0,38.2,0 days 00:01:00
2001-10-14 20:59:00-12:00,-20.98829,82.89261,6.095,4587.0,48448.0,-146.0,36.6,0 days 00:01:00
2001-10-14 21:00:00-12:00,-20.98958,82.89531,6.137,4620.0,48447.0,-148.0,39.1,0 days 00:01:00
2001-10-14 21:10:00-12:00,-21.00243,82.92168,6.411,4830.0,48426.0,-182.0,32.5,0 days 00:10:00
2001-10-14 21:11:00-12:00,-21.00371,82.92433,6.366,4795.0,48424.0,-186.0,34.3,0 days 00:01:00
2001-10-14 21:12:00-12:00,-21.00502,82.92699,6.477,4881.0,48422.0,-189.0,34.7,0 days 00:01:00
2001-10-14 21:13:00-12:00,-21.00629,82.92961,6.376,4803.0,48423.0,-190.0,30.8,0 days 00:01:00
2001-10-14 21:14:00-12:00,-21.00755,82.93222,6.364,4794.0,48422.0,-192.0,35.6,0 days 00:01:00
2001-10-14 21:15:00-12:00,-21.00883,82.93489,6.35,4783.0,48420.0,-195.0,28.9,0 days 00:01:00
2001-10-14 21:16:00-12:00,-21.01015,82.93751,6.304,4748.0,48420.0,-197.0,32.0,0 days 00:01:00
2001-10-14 21:17:00-12:00,-21.01139,82.94018,6.3,4745.0,48419.0,-199.0,27.4,0 days 00:01:00
2001-10-14 21:18:00-12:00,-21.01268,82.94278,6.286,4733.0,48421.0,-198.0,26.3,0 days 00:01:00
2001-10-14 21:19:00-12:00,-21.01393,82.94535,6.316,4757.0,48421.0,-200.0,29.9,0 days 00:01:00
2001-10-14 21:20:00-12:00,-21.01521,82.94798,6.266,4719.0,48421.0,-201.0,25.5,0 days 00:01:00
2001-10-14 21:21:00-12:00,-21.01652,82.95059,6.276,4726.0,48422.0,-201.0,30.0,0 days 00:01:00
2001-10-14 21:22:00-12:00,-21.01776,82.95318,6.294,4740.0,48423.0,-202.0,30.1,0 days 00:01:00
2001-10-14 21:23:00-12:00,-21.01903,82.95577,6.28,4729.0,48423.0,-204.0,33.0,0 days 00:01:00
2001-10-14 21:24:00-12:00,-21.02029,82.95835,6.257,4712.0,48425.0,-203.0,26.6,0 days 00:01:00
2001-10-14 21:25:00-12:00,-21.0215,82.96085,6.213,4678.0,48426.0,-203.0,29.3,0 days 00:01:00
2001-10-14 21:26:00-12:00,-21.02278,82.96348,6.204,4671.0,48427.0,-203.0,29.8,0 days 00:01:00
2001-10-14 21:27:00-12:00,-21.02406,82.9661,6.19,4660.0,48429.0,-202.0,28.4,0 days 00:01:00
2001-10-14 21:28:00-12:00,-21.02535,82.96873,6.183,4655.0,48432.0,-202.0,29.6,0 days 00:01:00
2001-10-14 21:29:00-12:00,-21.02663,82.97135,6.164,4640.0,48433.0,-202.0,26.5,0 days 00:01:00
2001-10-14 21:30:00-12:00,-21.02794,82.97404,6.16,4637.0,48434.0,-202.0,26.7,0 days 00:01:00
2001-10-14 21:31:00-12:00,-21.0293,82.9768,6.172,4647.0,48436.0,-201.0,31.0,0 days 00:01:00
2001-10-14 21:32:00-12:00,-21.03062,82.97949,6.164,4640.0,48439.0,-200.0,28.3,0 days 00:01:00
2001-10-14 21:34:00-12:00,-21.03312,82.98458,6.182,4654.0,48444.0,-198.0,27.1,0 days 00:02:00
2001-10-14 21:35:00-12:00,-21.03439,82.98726,6.252,4708.0,48444.0,-199.0,24.9,0 days 00:01:00
2001-10-14 21:36:00-12:00,-21.0357,82.98999,6.228,4689.0,48445.0,-199.0,28.6,0 days 00:01:00
2001-10-14 21:37:00-12:00,-21.03703,82.99272,6.235,4695.0,48447.0,-198.0,24.9,0 days 00:01:00
2001-10-14 21:38:00-12:00,-21.03837,82.99549,6.265,4718.0,48450.0,-197.0,25.2,0 days 00:01:00
2001-10-14 21:39:00-12:00,-21.03972,82.99824,6.281,4730.0,48451.0,-198.0,30.6,0 days 00:01:00
2001-10-14 21:40:00-12:00,-20.99477,82.90594,6.35,4783.0,48440.0,-161.0,36.5,0 days 00:01:00
2001-10-14 21:41:00-12:00,-21.04226,83.00343,6.286,4733.0,48455.0,-184.0,29.9,0 days 00:01:00
2001-10-14 21:42:00-12:00,-21.04356,83.00612,6.274,4725.0,48456.0,-184.0,27.8,0 days 00:01:00
2001-10-14 21:43:00-12:00,-21.04484,83.00875,6.272,4723.0,48458.0,-184.0,27.7,0 days 00:01:00
2001-10-14 21:44:00-12:00,-21.04611,83.0114,6.297,4743.0,48459.0,-184.0,25.8,0 days 00:01:00
2001-10-14 21:45:00-12:00,-21.04739,83.01398,6.293,4740.0,48459.0,-185.0,27.5,0 days 00:01:00
2001-10-14 21:46:00-12:00,-21.04867,83.01661,6.314,4756.0,48460.0,-185.0,26.0,0 days 00:01:00
2001-10-14 21:47:00-12:00,-21.04997,83.01922,6.32,4760.0,48462.0,-185.0,24.8,0 days 00:01:00
2001-10-14 21:48:00-12:00,-21.05128,83.02189,6.29,4738.0,48464.0,-184.0,26.9,0 days 00:01:00
2001-10-14 21:49:00-12:00,-21.0526,83.02461,6.269,4721.0,48464.0,-186.0,24.2,0 days 00:01:00
2001-10-14 21:50:00-12:00,-21.0539,83.02727,6.318,4758.0,48466.0,-186.0,26.1,0 days 00:01:00
2001-10-14 21:51:00-12:00,-21.0552,83.02995,6.299,4744.0,48466.0,-187.0,26.0,0 days 00:01:00
2001-10-14 21:52:00-12:00,-21.05651,83.03258,6.31,4752.0,48467.0,-187.0,30.4,0 days 00:01:00
2001-10-14 21:53:00-12:00,-21.05777,83.03522,6.306,4750.0,48468.0,-187.0,27.3,0 days 00:01:00
2001-10-14 21:54:00-12:00,-21.05907,83.0379,6.337,4774.0,48469.0,-188.0,26.3,0 days 00:01:00
2001-10-14 21:55:00-12:00,-21.06035,83.04061,6.361,4792.0,48470.0,-188.0,27.4,0 days 00:01:00
2001-10-14 21:56:00-12:00,-21.06163,83.04323,6.354,4787.0,48470.0,-189.0,24.5,0 days 00:01:00
2001-10-14 21:57:00-12:00,-21.06295,83.0459,6.364,4794.0,48471.0,-189.0,28.0,0 days 00:01:00
2001-10-14 21:58:00-12:00,-21.06422,83.04856,6.353,4786.0,48473.0,-189.0,25.5,0 days 00:01:00
2001-10-14 21:59:00-12:00,-21.06552,83.05125,6.345,4780.0,48475.0,-189.0,27.7,0 days 00:01:00
2001-10-14 22:00:00-12:00,-21.06683,83.05395,6.348,4782.0,48475.0,-190.0,24.4,0 days 00:01:00
2001-10-14 22:10:00-12:00,-21.06816,83.05666,6.375,4802.0,48476.0,-191.0,30.7,0 days 00:10:00
2001-10-14 22:11:00-12:00,-21.08122,83.0835,6.132,4616.0,48488.0,-192.0,24.5,0 days 00:01:00
2001-10-14 22:12:00-12:00,-21.08255,83.08614,6.234,4695.0,48489.0,-192.0,26.3,0 days 00:01:00
2001-10-14 22:13:00-12:00,-21.08384,83.08876,6.244,4702.0,48490.0,-193.0,25.9,0 days 00:01:00
2001-10-14 22:14:00-12:00,-21.08514,83.09138,6.257,4712.0,48492.0,-192.0,27.2,0 days 00:01:00
2001-10-14 22:15:00-12:00,-21.08642,83.09396,6.26,4714.0,48494.0,-192.0,26.0,0 days 00:01:00
2001-10-14 22:16:00-12:00,-21.08771,83.0966,6.316,4757.0,48494.0,-192.0,28.6,0 days 00:01:00
2001-10-14 22:17:00-12:00,-21.08895,83.09925,6.322,4762.0,48497.0,-191.0,24.7,0 days 00:01:00
2001-10-14 22:18:00-12:00,-21.09023,83.10185,6.312,4754.0,48500.0,-190.0,26.6,0 days 00:01:00
2001-10-14 22:19:00-12:00,-21.09151,83.10453,6.321,4761.0,48502.0,-189.0,25.9,0 days 00:01:00
2001-10-14 22:20:00-12:00,-21.06949,83.05935,6.346,4781.0,48477.0,-190.0,27.7,0 days 00:01:00
2001-10-14 22:21:00-12:00,-21.0941,83.10995,6.376,4803.0,48506.0,-187.0,27.8,0 days 00:01:00
2001-10-14 22:22:00-12:00,-21.09539,83.11262,6.356,4788.0,48509.0,-186.0,26.4,0 days 00:01:00
2001-10-14 22:23:00-12:00,-21.09662,83.11519,6.335,4772.0,48513.0,-184.0,29.5,0 days 00:01:00
2001-10-14 22:24:00-12:00,-21.09789,83.11777,6.325,4764.0,48513.0,-184.0,26.8,0 days 00:01:00
2001-10-14 22:25:00-12:00,-21.09911,83.12035,6.277,4727.0,48518.0,-181.0,29.6,0 days 00:01:00
2001-10-14 22:26:00-12:00,-21.10039,83.12291,6.206,4672.0,48520.0,-180.0,25.7,0 days 00:01:00
2001-10-14 22:27:00-12:00,-21.10167,83.12553,6.159,4636.0,48524.0,-177.0,24.9,0 days 00:01:00
2001-10-14 22:28:00-12:00,-21.10296,83.12824,6.168,4644.0,48528.0,-175.0,26.0,0 days 00:01:00
2001-10-14 22:29:00-12:00,-21.10425,83.13084,6.174,4648.0,48531.0,-173.0,29.5,0 days 00:01:00
2001-10-14 22:30:00-12:00,-21.10555,83.1335,6.153,4632.0,48534.0,-172.0,28.5,0 days 00:01:00
2001-10-14 22:31:00-12:00,-21.10683,83.13613,6.175,4649.0,48535.0,-172.0,23.2,0 days 00:01:00
2001-10-14 22:32:00-12:00,-21.10814,83.13884,6.221,4684.0,48538.0,-170.0,25.2,0 days 00:01:00
2001-10-14 22:33:00-12:00,-21.10946,83.14156,6.245,4703.0,48542.0,-168.0,23.3,0 days 00:01:00
2001-10-14 22:34:00-12:00,-21.1108,83.14426,6.273,4724.0,48544.0,-167.0,24.9,0 days 00:01:00
2001-10-14 22:35:00-12:00,-21.1121,83.1469,6.293,4740.0,48549.0,-164.0,24.7,0 days 00:01:00
2001-10-14 22:36:00-12:00,-21.11337,83.14957,6.307,4750.0,48552.0,-162.0,25.1,0 days 00:01:00
2001-10-14 22:37:00-12:00,-21.11473,83.15224,6.308,4751.0,48554.0,-161.0,27.4,0 days 00:01:00
2001-10-14 22:38:00-12:00,-21.11603,83.15494,6.354,4787.0,48557.0,-160.0,26.0,0 days 00:01:00
2001-10-14 22:39:00-12:00,-21.11732,83.15754,6.385,4811.0,48560.0,-158.0,26.2,0 days 00:01:00
2001-10-14 22:40:00-12:00,-21.07216,83.06482,6.322,4762.0,48480.0,-190.0,27.1,0 days 00:01:00
2001-10-14 22:41:00-12:00,-21.11989,83.16285,6.372,4800.0,48564.0,-157.0,23.9,0 days 00:01:00
2001-10-14 22:42:00-12:00,-21.12118,83.16552,6.36,4791.0,48568.0,-154.0,22.4,0 days 00:01:00
2001-10-14 22:43:00-12:00,-21.12245,83.1681,6.478,4881.0,48571.0,-152.0,28.2,0 days 00:01:00
2001-10-14 22:44:00-12:00,-21.12368,83.17068,6.463,4870.0,48573.0,-152.0,26.0,0 days 00:01:00
2001-10-14 22:45:00-12:00,-21.12494,83.1733,6.439,4852.0,48576.0,-150.0,25.1,0 days 00:01:00
2001-10-14 22:46:00-12:00,-21.12623,83.17594,6.424,4840.0,48580.0,-147.0,21.8,0 days 00:01:00
